pair_id,experiment_id,experiment_type,source_claim_family_id,target_claim_family_id,source_setting_id,target_setting_id,source_dataset,target_dataset,source_feature_space,target_feature_space,source_claim_type,target_claim_type,source_target,target_target,roi_match_strategy,n_source_features,n_target_features,n_matched_features,n_source_support,n_target_support,evidence_metrics.evidence_spearman,evidence_metrics.evidence_pearson,evidence_metrics.rank_overlap_topk,evidence_metrics.weighted_jaccard_abs,evidence_metrics.n_matched,support_metrics.source_support_size,support_metrics.target_support_size,support_metrics.support_jaccard,support_metrics.support_overlap_count,support_metrics.support_overlap_fraction_source,support_metrics.support_overlap_fraction_target,direction_metrics.direction_retention_all,direction_metrics.direction_retention_source_support,direction_metrics.sign_flip_fraction_all,direction_metrics.sign_flip_fraction_source_support,magnitude_metrics.magnitude_drift_all,magnitude_metrics.magnitude_drift_source_support,transfer_metrics.n,transfer_metrics.n_positive,transfer_metrics.n_negative,transfer_metrics.auc_raw,transfer_metrics.auc_oriented,transfer_metrics.cohens_d,transfer_metrics.point_biserial_corr,stability_label,transfer_label,overall_label,warnings,status,transfer_metrics.spearman_corr,transfer_metrics.pearson_corr,transfer_metrics.slope_simple,group_metrics.group_evidence_spearman,group_metrics.group_evidence_pearson,group_metrics.group_support_jaccard,group_metrics.group_direction_retention,group_metrics.n_matched_groups,transfer_metrics.error
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_044_ADNI_BASELINE_FS8_THICKNESS_KONG200_17_TO_ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI_108f32dbb5,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_7ddc3fd73b,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI,ADNI_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI,ADNI_baseline,ADNI_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,lobe,202,150,6,20,20,0.6,0.8786315713546348,1.0,,6,,,1.0,,,,,1.0,,,0.35073020720778225,0.35073020720778225,,,,,,,,moderate,insufficient,insufficient,,evaluated,,,,0.6,0.8786315713546348,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_045_ADNI_BASELINE_FS8_THICKNESS_KONG200_17_TO_ADNI_BASELINE_FS8_THICKNESS_YALE696_MMSE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_MMSE_a8e061ea3f,ADNI_BASELINE_FS8_THICKNESS_YALE696_MMSE_a7ad6c44f8,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_MMSE,ADNI_BASELINE_FS8_THICKNESS_YALE696_MMSE,ADNI_baseline,ADNI_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,mmse_association,mmse_association,mmse,mmse,lobe,202,150,6,20,20,0.3714285714285715,0.6910286847831748,1.0,,6,,,1.0,,,,,1.0,,,0.5601844458021211,0.5601844458021211,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3714285714285715,0.6910286847831748,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_046_ADNI_BASELINE_FS8_THICKNESS_KONG200_17_TO_ADNI_BASELINE_FS8_THICKNESS_YALE696_AGE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_AGE_1ab17492c3,ADNI_BASELINE_FS8_THICKNESS_YALE696_AGE_de9bbc2be5,ADNI_BASELINE_FS8_THICKNESS_KONG200_17_AGE,ADNI_BASELINE_FS8_THICKNESS_YALE696_AGE,ADNI_baseline,ADNI_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,age_association,age_association,age,age,lobe,202,150,6,20,20,0.3714285714285715,0.46488535609671855,1.0,,6,,,1.0,,,,,1.0,,,0.7643227064407712,0.7643227064407712,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3714285714285715,0.46488535609671855,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_047_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD_2d3698bfc6,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD_e77a35c749,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD,AIBL_baseline,AIBL_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,network_7_like,202,202,6,20,20,0.942857142857143,0.9221678783846379,1.0,,6,,,1.0,,,,,1.0,,,0.32589211997862194,0.32589211997862194,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.942857142857143,0.9221678783846379,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_048_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI_3232c777c0,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI_1ef19f6639,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI,AIBL_baseline,AIBL_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,network_7_like,202,202,6,20,20,1.0,0.9503474176002157,1.0,,6,,,1.0,,,,,1.0,,,0.27258469531168106,0.27258469531168106,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,1.0,0.9503474176002157,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_049_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_AIBL_BASELINE_FS8_THICKNESS_KONG200_17_MMSE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_5279583237,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_MMSE_76fb157454,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_MMSE,AIBL_baseline,AIBL_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,mmse_association,mmse_association,mmse,mmse,network_7_like,202,202,6,20,20,1.0,0.9110231215776982,1.0,,6,,,1.0,,,,,1.0,,,0.39290111509019293,0.39290111509019293,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,1.0,0.9110231215776982,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_050_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_AIBL_BASELINE_FS8_THICKNESS_KONG200_17_AGE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_ddfc39d5dd,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_AGE_c1734f926c,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_AGE,AIBL_baseline,AIBL_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,age_association,age_association,age,age,network_7_like,202,202,6,20,20,0.48571428571428577,0.8667909478633274,1.0,,6,,,1.0,,,,,0.6666666666666666,,,0.4450256080840542,0.4450256080840542,,,,,,,,moderate,insufficient,insufficient,,evaluated,,,,0.48571428571428577,0.8667909478633274,1.0,0.6666666666666666,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_051_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD_2d3698bfc6,AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD_4a34af60ae,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD,AIBL_baseline,AIBL_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,lobe,202,150,5,20,20,0.8999999999999998,0.7517717546149989,1.0,,5,,,1.0,,,,,1.0,,,0.5399412583095163,0.5399412583095163,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.8999999999999998,0.7517717546149989,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_052_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI_3232c777c0,AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_38174313e0,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_MCI,AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI,AIBL_baseline,AIBL_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,lobe,202,150,5,20,20,0.7999999999999999,0.7996951437703379,1.0,,5,,,1.0,,,,,1.0,,,0.5567889710144953,0.5567889710144953,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.7999999999999999,0.7996951437703379,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_053_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_AIBL_BASELINE_FS8_THICKNESS_YALE696_MMSE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_5279583237,AIBL_BASELINE_FS8_THICKNESS_YALE696_MMSE_31ed8a07c2,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,AIBL_BASELINE_FS8_THICKNESS_YALE696_MMSE,AIBL_baseline,AIBL_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,mmse_association,mmse_association,mmse,mmse,lobe,202,150,5,20,20,0.7,0.693733545775581,1.0,,5,,,1.0,,,,,1.0,,,0.6095889180128354,0.6095889180128354,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.7,0.693733545775581,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_054_AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_AIBL_BASELINE_FS8_THICKNESS_YALE696_AGE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_ddfc39d5dd,AIBL_BASELINE_FS8_THICKNESS_YALE696_AGE_975c7b51b6,AIBL_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,AIBL_BASELINE_FS8_THICKNESS_YALE696_AGE,AIBL_baseline,AIBL_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,age_association,age_association,age,age,lobe,202,150,5,20,20,0.7,0.5653955883826165,1.0,,5,,,1.0,,,,,0.6,,,0.7051132895152504,0.7051132895152504,,,,,,,,moderate,insufficient,insufficient,,evaluated,,,,0.7,0.5653955883826165,1.0,0.6,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_055_AIBL_BASELINE_FS8_THICKNESS_KONG200_17_TO_AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD_e77a35c749,AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD_4a34af60ae,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_AD,AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_AD,AIBL_baseline,AIBL_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,lobe,202,150,6,20,20,0.8285714285714287,0.755493948661506,1.0,,6,,,1.0,,,,,1.0,,,0.5065435774883357,0.5065435774883357,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.8285714285714287,0.755493948661506,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_056_AIBL_BASELINE_FS8_THICKNESS_KONG200_17_TO_AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI_1ef19f6639,AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI_38174313e0,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_DX_CN_MCI,AIBL_BASELINE_FS8_THICKNESS_YALE696_DX_CN_MCI,AIBL_baseline,AIBL_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_mci_cn,diagnosis_binary_mci_cn,lobe,202,150,6,20,20,0.942857142857143,0.9801885998145738,1.0,,6,,,1.0,,,,,0.8333333333333334,,,0.16222401181818244,0.16222401181818244,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.942857142857143,0.9801885998145738,1.0,0.8333333333333334,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_057_AIBL_BASELINE_FS8_THICKNESS_KONG200_17_TO_AIBL_BASELINE_FS8_THICKNESS_YALE696_MMSE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_MMSE_76fb157454,AIBL_BASELINE_FS8_THICKNESS_YALE696_MMSE_31ed8a07c2,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_MMSE,AIBL_BASELINE_FS8_THICKNESS_YALE696_MMSE,AIBL_baseline,AIBL_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,mmse_association,mmse_association,mmse,mmse,lobe,202,150,6,20,20,0.942857142857143,0.7313200156929199,1.0,,6,,,1.0,,,,,1.0,,,0.5340299880759919,0.5340299880759919,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.942857142857143,0.7313200156929199,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_058_AIBL_BASELINE_FS8_THICKNESS_KONG200_17_TO_AIBL_BASELINE_FS8_THICKNESS_YALE696_AGE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_AGE_c1734f926c,AIBL_BASELINE_FS8_THICKNESS_YALE696_AGE_975c7b51b6,AIBL_BASELINE_FS8_THICKNESS_KONG200_17_AGE,AIBL_BASELINE_FS8_THICKNESS_YALE696_AGE,AIBL_baseline,AIBL_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,age_association,age_association,age,age,lobe,202,150,6,20,20,0.3142857142857143,0.1458340168462631,1.0,,6,,,1.0,,,,,0.6666666666666666,,,1.0304721299289115,1.0304721299289115,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3142857142857143,0.1458340168462631,1.0,0.6666666666666666,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_059_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_CDR,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR_IMPAIRMENT_a1c111ba44,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_CDR_IMPAIRMENT_6ce47069fa,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR_IMPAIRMENT,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_CDR_IMPAIRMENT,OASIS1_baseline,OASIS1_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,cdr_impairment_contrast,cdr_impairment_contrast,diagnosis_binary_impairment_cdr,diagnosis_binary_impairment_cdr,network_7_like,202,202,6,20,20,0.942857142857143,0.9707362767530768,1.0,,6,,,1.0,,,,,1.0,,,0.23143289999100133,0.23143289999100133,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.942857142857143,0.9707362767530768,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_060_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_MMSE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_13160e92a9,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_MMSE_f3b5d0d703,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_MMSE,OASIS1_baseline,OASIS1_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,mmse_association,mmse_association,mmse,mmse,network_7_like,202,202,6,20,20,0.942857142857143,0.9233596681599309,1.0,,6,,,1.0,,,,,1.0,,,0.35248119042841797,0.35248119042841797,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.942857142857143,0.9233596681599309,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_061_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_AGE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_2e8e8ab737,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_AGE_5847b16687,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_AGE,OASIS1_baseline,OASIS1_baseline,fs8_thickness_schaefer200_7,fs8_thickness_kong200_17,age_association,age_association,age,age,network_7_like,202,202,6,20,20,0.942857142857143,0.864797159338762,1.0,,6,,,1.0,,,,,1.0,,,0.4797205149846566,0.4797205149846566,,,,,,,,stable,insufficient,stable_not_transferable,,evaluated,,,,0.942857142857143,0.864797159338762,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_062_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_OASIS1_BASELINE_FS8_THICKNESS_YALE696_CDR,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR_IMPAIRMENT_a1c111ba44,OASIS1_BASELINE_FS8_THICKNESS_YALE696_CDR_IMPAIRMENT_97d525a534,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_CDR_IMPAIRMENT,OASIS1_BASELINE_FS8_THICKNESS_YALE696_CDR_IMPAIRMENT,OASIS1_baseline,OASIS1_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,cdr_impairment_contrast,cdr_impairment_contrast,diagnosis_binary_impairment_cdr,diagnosis_binary_impairment_cdr,lobe,202,150,5,20,20,0.19999999999999998,0.19373545964743508,1.0,,5,,,1.0,,,,,1.0,,,1.1817383571069187,1.1817383571069187,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.19999999999999998,0.19373545964743508,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_063_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_OASIS1_BASELINE_FS8_THICKNESS_YALE696_MMSE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE_13160e92a9,OASIS1_BASELINE_FS8_THICKNESS_YALE696_MMSE_4c3df78ece,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_MMSE,OASIS1_BASELINE_FS8_THICKNESS_YALE696_MMSE,OASIS1_baseline,OASIS1_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,mmse_association,mmse_association,mmse,mmse,lobe,202,150,5,20,20,0.49999999999999994,0.2463077177807226,1.0,,5,,,1.0,,,,,1.0,,,1.03322828804037,1.03322828804037,,,,,,,,moderate,insufficient,insufficient,,evaluated,,,,0.49999999999999994,0.2463077177807226,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_064_OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_TO_OASIS1_BASELINE_FS8_THICKNESS_YALE696_AGE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE_2e8e8ab737,OASIS1_BASELINE_FS8_THICKNESS_YALE696_AGE_40e6a65ba7,OASIS1_BASELINE_FS8_THICKNESS_SCHAEFER200_7_AGE,OASIS1_BASELINE_FS8_THICKNESS_YALE696_AGE,OASIS1_baseline,OASIS1_baseline,fs8_thickness_schaefer200_7,fs8_thickness_yale696,age_association,age_association,age,age,lobe,202,150,5,20,20,0.19999999999999998,0.07113375866019885,1.0,,5,,,1.0,,,,,1.0,,,1.3005038803483981,1.3005038803483981,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.19999999999999998,0.07113375866019885,1.0,1.0,5.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_065_OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_TO_OASIS1_BASELINE_FS8_THICKNESS_YALE696_CDR,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_CDR_IMPAIRMENT_6ce47069fa,OASIS1_BASELINE_FS8_THICKNESS_YALE696_CDR_IMPAIRMENT_97d525a534,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_CDR_IMPAIRMENT,OASIS1_BASELINE_FS8_THICKNESS_YALE696_CDR_IMPAIRMENT,OASIS1_baseline,OASIS1_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,cdr_impairment_contrast,cdr_impairment_contrast,diagnosis_binary_impairment_cdr,diagnosis_binary_impairment_cdr,lobe,202,150,6,20,20,0.3714285714285715,0.4580657008551699,1.0,,6,,,1.0,,,,,1.0,,,0.896925227734322,0.896925227734322,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3714285714285715,0.4580657008551699,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_066_OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_TO_OASIS1_BASELINE_FS8_THICKNESS_YALE696_MMSE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_MMSE_f3b5d0d703,OASIS1_BASELINE_FS8_THICKNESS_YALE696_MMSE_4c3df78ece,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_MMSE,OASIS1_BASELINE_FS8_THICKNESS_YALE696_MMSE,OASIS1_baseline,OASIS1_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,mmse_association,mmse_association,mmse,mmse,lobe,202,150,6,20,20,0.6,0.5747770881333821,1.0,,6,,,1.0,,,,,1.0,,,0.6762073208721905,0.6762073208721905,,,,,,,,moderate,insufficient,insufficient,,evaluated,,,,0.6,0.5747770881333821,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E5_FS8_THICKNESS_ATLAS_SENSITIVITY_067_OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_TO_OASIS1_BASELINE_FS8_THICKNESS_YALE696_AGE,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,atlas_sensitivity,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_AGE_5847b16687,OASIS1_BASELINE_FS8_THICKNESS_YALE696_AGE_40e6a65ba7,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_AGE,OASIS1_BASELINE_FS8_THICKNESS_YALE696_AGE,OASIS1_baseline,OASIS1_baseline,fs8_thickness_kong200_17,fs8_thickness_yale696,age_association,age_association,age,age,lobe,202,150,6,20,20,0.3714285714285715,-0.11450660480019624,1.0,,6,,,1.0,,,,,1.0,,,1.2380145195972816,1.2380145195972816,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3714285714285715,-0.11450660480019624,1.0,1.0,6.0,claim-score transfer requires exact matched target feature columns
E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY_068_ADNI_BASELINE_FS8_CORTICAL_VOLUME_TO_ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,feature_family_sensitivity,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD_e1d8264752,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD,ADNI_BASELINE_FS8_THICKNESS_SCHAEFER200_7_DX_CN_AD,ADNI_baseline,ADNI_baseline,fs8_cortical_volume,fs8_thickness_schaefer200_7,diagnosis_contrast,diagnosis_contrast,diagnosis_binary_ad_cn,diagnosis_binary_ad_cn,lobe,68,202,5,20,20,0.3,0.6790837377798502,1.0,,5,,,1.0,,,,,0.0,,,0.6816382808444656,0.6816382808444656,,,,,,,,fragile,insufficient,fragile,,evaluated,,,,0.3,0.6790837377798502,1.0,0.0,5.0,claim-score transfer requires exact matched target feature columns
