claim_id,claim_family_id,claim_level,claim_type,dataset,cohort,feature_space,feature_family,pipeline,atlas,target,covariates,n_samples,n_features,roi,hemisphere,roi_group,anatomical_group,network,network_7_like,lobe,direction,evidence_metric,evidence_value,coefficient,t_value,p_value,q_value,claim_text,short_claim_text,criteria_passed,status,n_evaluation_pairs,best_overall_label,worst_overall_label,any_stable_and_transferable,any_fragile,max_evidence_spearman,median_evidence_spearman,min_support_jaccard,median_support_jaccard,best_transfer_label,max_auc_oriented,max_abs_transfer_corr,related_experiment_ids,high_concordance_fragile_support,stability_label,transfer_label,overall_label,evidence_spearman,support_jaccard,direction_retention_source_support,transfer_auc_oriented,transfer_spearman_corr,target_type,evaluation_category,feature_family_group,dataset_group,dedup_key
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_Optic-Chiasm,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,Optic-Chiasm,,optic_chiasm,optic_chiasm,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in Optic-Chiasm subcortical volume relative to the CN reference.,AD shows normative deviation in Optic-Chiasm subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|optic chiasm|lower|ad shows normative deviation in optic chiasm subcortical volume relative to the cn reference
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_lhCortexVol,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,lhCortexVol,,global_brain_volume,global_brain_volume,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in lhCortexVol subcortical volume relative to the CN reference.,AD shows normative deviation in lhCortexVol subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|lhcortexvol|lower|ad shows normative deviation in lhcortexvol subcortical volume relative to the cn reference
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_rhCortexVol,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,rhCortexVol,,global_brain_volume,global_brain_volume,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in rhCortexVol subcortical volume relative to the CN reference.,AD shows normative deviation in rhCortexVol subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|rhcortexvol|lower|ad shows normative deviation in rhcortexvol subcortical volume relative to the cn reference
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_CortexVol,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,CortexVol,,global_brain_volume,global_brain_volume,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in CortexVol subcortical volume relative to the CN reference.,AD shows normative deviation in CortexVol subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|cortexvol|lower|ad shows normative deviation in cortexvol subcortical volume relative to the cn reference
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_TotalGrayVol,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,TotalGrayVol,,global_brain_volume,global_brain_volume,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in TotalGrayVol subcortical volume relative to the CN reference.,AD shows normative deviation in TotalGrayVol subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|totalgrayvol|lower|ad shows normative deviation in totalgrayvol subcortical volume relative to the cn reference
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_lhSurfaceHoles,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,lhSurfaceHoles,,surface_qc,surface_qc,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in lhSurfaceHoles subcortical volume relative to the CN reference.,AD shows normative deviation in lhSurfaceHoles subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|lhsurfaceholes|lower|ad shows normative deviation in lhsurfaceholes subcortical volume relative to the cn reference
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_rhSurfaceHoles,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,rhSurfaceHoles,,surface_qc,surface_qc,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in rhSurfaceHoles subcortical volume relative to the CN reference.,AD shows normative deviation in rhSurfaceHoles subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|rhsurfaceholes|lower|ad shows normative deviation in rhsurfaceholes subcortical volume relative to the cn reference
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_SurfaceHoles,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,SurfaceHoles,,surface_qc,surface_qc,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in SurfaceHoles subcortical volume relative to the CN reference.,AD shows normative deviation in SurfaceHoles subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|surfaceholes|lower|ad shows normative deviation in surfaceholes subcortical volume relative to the cn reference
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_atomic_roi_AD_SegmentedTotalIntracranialVol,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,normative_atomic_roi,normative_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,SegmentedTotalIntracranialVol,,global_brain_volume,global_brain_volume,,,,lower,mean_z,-9.287420263601454,-9.287420263601454,,,,AD shows normative deviation in SegmentedTotalIntracranialVol subcortical volume relative to the CN reference.,AD shows normative deviation in SegmentedTotalIntracranialVol subcortical volume relative to the CN reference.,True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,latent_or_normative,insufficient,volume,ADNI_baseline,normative atomic roi|normative deviation|diagnosis 3class|volume|segmentedtotalintracranialvol|lower|ad shows normative deviation in segmentedtotalintracranialvol subcortical volume relative to the cn reference
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_deviation_AD_hypointensity,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,group_summary,normative_group_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,,,hypointensity,hypointensity,,,,,mean_abs_z,7.859860550469754,,,,,"AD normative deviations are concentrated in hypointensity regions, where 5/6 regions exceed the deviation threshold.","AD normative deviations are concentrated in hypointensity regions, where 5/6 regions exceed the deviation threshold.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,diagnosis_or_cdr,insufficient,volume,ADNI_baseline,group summary|normative group deviation|diagnosis 3class|volume|nan|nan|ad normative deviations are concentrated in hypointensity regions where 5 6 regions exceed the deviation threshold
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_deviation_AD_global_brain_volume,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,group_summary,normative_group_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,,,global_brain_volume,global_brain_volume,,,,,mean_abs_z,3.017572338582153,,,,,"AD normative deviations are concentrated in global brain-volume measures, where 5/16 regions exceed the deviation threshold.","AD normative deviations are concentrated in global brain-volume measures, where 5/16 regions exceed the deviation threshold.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,diagnosis_or_cdr,insufficient,volume,ADNI_baseline,group summary|normative group deviation|diagnosis 3class|volume|nan|nan|ad normative deviations are concentrated in global brain volume measures where 5 16 regions exceed the deviation threshold
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83_normative_deviation_AD_surface_qc,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_NORMATIVE_DX_28a646ab83,group_summary,normative_group_deviation,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,diagnosis_3class,age; sex; education; icv,265,64,,,surface_qc,surface_qc,,,,,mean_abs_z,9.287420263601454,,,,,"AD normative deviations are concentrated in surface qc regions, where 3/3 regions exceed the deviation threshold.","AD normative deviations are concentrated in surface qc regions, where 3/3 regions exceed the deviation threshold.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,diagnosis_or_cdr,insufficient,volume,ADNI_baseline,group summary|normative group deviation|diagnosis 3class|volume|nan|nan|ad normative deviations are concentrated in surface qc regions where 3 3 regions exceed the deviation threshold
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_composite_main,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,composite,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,,,,,,,,higher,mean_abs_t,3.996344579843955,,,,,"Male is associated with higher cortical regional volume in temporal, occipital, and frontal regions compared with Female, after adjustment for age, education, icv.","Male is associated with higher cortical regional volume in temporal, occipital, and frontal regions compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,composite|demographic contrast|sex binary male female|volume|nan|higher|male is associated with higher cortical regional volume in temporal occipital and frontal regions compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_entorhinal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_entorhinal,RH,temporal,temporal,,,temporal,higher,t,6.480292762325162,0.4184256741840829,6.480292762325162,1.2981991855811648e-10,8.827754461951923e-09,"Male is associated with higher rh_entorhinal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_entorhinal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh entorhinal|higher|male is associated with higher rh entorhinal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_entorhinal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_entorhinal,LH,temporal,temporal,,,temporal,higher,t,5.205036987946364,0.3400593578500832,5.205036987946364,2.253630091054515e-07,7.662342309585351e-06,"Male is associated with higher lh_entorhinal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_entorhinal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh entorhinal|higher|male is associated with higher lh entorhinal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_lateraloccipital,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_lateraloccipital,RH,occipital,occipital,,,occipital,higher,t,5.00147903618558,0.3111359920697936,5.00147903618558,6.471168814138433e-07,1.4667982645380449e-05,"Male is associated with higher rh_lateraloccipital cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_lateraloccipital cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh lateraloccipital|higher|male is associated with higher rh lateraloccipital cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_isthmuscingulate,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_isthmuscingulate,LH,cingulate,cingulate,,,cingulate,higher,t,4.609373463989967,0.2790025049633541,4.609373463989967,4.43811565222784e-06,7.544796608787329e-05,"Male is associated with higher lh_isthmuscingulate cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_isthmuscingulate cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh isthmuscingulate|higher|male is associated with higher lh isthmuscingulate cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_cuneus,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_cuneus,RH,occipital,occipital,,,occipital,higher,t,4.464623459583765,0.2828661083858837,4.464623459583765,8.719379362927234e-06,0.0001185835593358,"Male is associated with higher rh_cuneus cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_cuneus cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh cuneus|higher|male is associated with higher rh cuneus cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_inferiortemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_inferiortemporal,LH,temporal,temporal,,,temporal,higher,t,4.372306496846013,0.2743100917801033,4.372306496846013,1.3279671700620583e-05,0.0001505029459403,"Male is associated with higher lh_inferiortemporal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_inferiortemporal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh inferiortemporal|higher|male is associated with higher lh inferiortemporal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_cuneus,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_cuneus,LH,occipital,occipital,,,occipital,higher,t,4.336948125507933,0.2803291739796194,4.336948125507933,1.5569218435984405e-05,0.0001512438362352,"Male is associated with higher lh_cuneus cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_cuneus cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh cuneus|higher|male is associated with higher lh cuneus cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_fusiform,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_fusiform,RH,temporal,temporal,,,temporal,higher,t,4.1894051508013535,0.2619395781238292,4.1894051508013535,2.986449094269101e-05,0.0002283497504166,"Male is associated with higher rh_fusiform cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_fusiform cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh fusiform|higher|male is associated with higher rh fusiform cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_lateraloccipital,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_lateraloccipital,LH,occipital,occipital,,,occipital,higher,t,4.186661210122297,0.2600837888344847,4.186661210122297,3.022276108455313e-05,0.0002283497504166,"Male is associated with higher lh_lateraloccipital cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_lateraloccipital cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh lateraloccipital|higher|male is associated with higher lh lateraloccipital cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_inferiortemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_inferiortemporal,RH,temporal,temporal,,,temporal,higher,t,3.752386674820647,0.2324019693026894,3.752386674820647,0.0001829132296722,0.0011577835549505,"Male is associated with higher rh_inferiortemporal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_inferiortemporal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh inferiortemporal|higher|male is associated with higher rh inferiortemporal cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_fusiform,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_fusiform,LH,temporal,temporal,,,temporal,higher,t,3.746393383066042,0.2352294597915957,3.746393383066042,0.000187288516242,0.0011577835549505,"Male is associated with higher lh_fusiform cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_fusiform cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh fusiform|higher|male is associated with higher lh fusiform cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_rh_insula,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,rh_insula,RH,insula,insula,,,insula,higher,t,3.611425800414541,0.2190249680038171,3.611425800414541,0.0003161676254157,0.0017916165440224,"Male is associated with higher rh_insula cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher rh_insula cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|rh insula|higher|male is associated with higher rh insula cortical regional volume compared with female after adjustment for age education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5_atomic_roi_lh_middletemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_SEX_MALE_FEMALE_ab13739ea5,atomic_roi,demographic_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,sex_binary_male_female,age; education; icv,1299,68,lh_middletemporal,LH,temporal,temporal,,,temporal,higher,t,3.5317296820493147,0.2228037872740584,3.5317296820493147,0.0004273632083458,0.0022354383205781,"Male is associated with higher lh_middletemporal cortical regional volume compared with Female, after adjustment for age, education, icv.","Male is associated with higher lh_middletemporal cortical regional volume compared with Female, after adjustment for age, education, icv.",True,supported,0,insufficient,insufficient,False,False,,,,,not_applicable,,,,False,insufficient,not_applicable,insufficient,,,,,,acquisition_or_demographic_or_pipeline_or_atlas,insufficient,volume,ADNI_baseline,atomic roi|demographic contrast|sex binary male female|volume|lh middletemporal|higher|male is associated with higher lh middletemporal cortical regional volume compared with female after adjustment for age education icv
