roi,coef,t,mean_z,n,hemisphere,roi_group,anatomical_group,network,lobe,group_source,network_7_like,target_group
rh_17networks_RH_SomMotB_4,-0.14172641264710725,-0.14172641264710725,-0.14172641264710725,157,RH,SomMotB,unknown_subregion,SomMotB,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotB_Ins,-0.2776286131302677,-0.2776286131302677,-0.2776286131302677,157,RH,SomMotB,insula,SomMotB,insula,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_1,-0.3526529759335362,-0.3526529759335362,-0.3526529759335362,157,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_2,-0.31394621235564424,-0.31394621235564424,-0.31394621235564424,157,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_3,-0.2147250156843131,-0.2147250156843131,-0.2147250156843131,157,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_4,-0.06802614431338669,-0.06802614431338669,-0.06802614431338669,157,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_5,-0.18195635742770164,-0.18195635742770164,-0.18195635742770164,157,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_6,-0.25542083982935493,-0.25542083982935493,-0.25542083982935493,157,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_7,-0.03548435970941972,-0.03548435970941972,-0.03548435970941972,157,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_8,-0.38836438799876477,-0.38836438799876477,-0.38836438799876477,157,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_9,-0.20722405025570545,-0.20722405025570545,-0.20722405025570545,157,RH,SomMotA,unknown_subregion,SomMotA,unknown,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_SomMotA_Ins,-0.368304341765224,-0.368304341765224,-0.368304341765224,157,RH,SomMotA,insula,SomMotA,insula,fs8_thickness_kong200_17,SomMot,AD
rh_17networks_RH_VisualC_ExStr,-0.24147596183237788,-0.24147596183237788,-0.24147596183237788,157,RH,VisualC,visual_occipital,VisualC,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualB_ExStr,-0.32565071501764997,-0.32565071501764997,-0.32565071501764997,157,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualB_ExStrInf_1,-0.26104936134682605,-0.26104936134682605,-0.26104936134682605,157,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualB_ExStrInf_2,-0.2521741262484988,-0.2521741262484988,-0.2521741262484988,157,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualB_ExStrSup,-0.19771198062548592,-0.19771198062548592,-0.19771198062548592,157,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualB_Striate_1,-0.1470661448353726,-0.1470661448353726,-0.1470661448353726,157,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualB_Striate_2,-0.10577044804947579,-0.10577044804947579,-0.10577044804947579,157,RH,VisualB,visual_occipital,VisualB,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualA_ExStr_1,-0.6080149283586642,-0.6080149283586642,-0.6080149283586642,157,RH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualA_ExStr_2,-0.291893431518628,-0.291893431518628,-0.291893431518628,157,RH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualA_ExStr_3,-0.4765421855018998,-0.4765421855018998,-0.4765421855018998,157,RH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualA_ExStr_4,-0.5409056130944869,-0.5409056130944869,-0.5409056130944869,157,RH,VisualA,visual_occipital,VisualA,occipital,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualA_SPL,-0.5693653733616076,-0.5693653733616076,-0.5693653733616076,157,RH,VisualA,superior_parietal,VisualA,parietal,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualA_TempOcc_1,-0.48783216413424485,-0.48783216413424485,-0.48783216413424485,157,RH,VisualA,temporo_occipital,VisualA,temporal,fs8_thickness_kong200_17,Vis,AD
rh_17networks_RH_VisualA_TempOcc_2,-0.5408334996507305,-0.5408334996507305,-0.5408334996507305,157,RH,VisualA,temporo_occipital,VisualA,temporal,fs8_thickness_kong200_17,Vis,AD
